# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
cacheStateStorage.set.counter,1747919434715000000,1747919494721000000,16
cacheStateStorage.get.duration,1747919434715000000,1747919494721000000,0
cacheStateStorage.set.duration,1747919434715000000,1747919494721000000,37
cacheStateStorage.get.counter,1747919434715000000,1747919494721000000,21
DiskQueryRelay.tasksExecuted,1747919434715000000,1747919494721000000,196
lexer.JSON.time.ns,1747919434715000000,1747919494721000000,37816
parser.JSON.time.ns,1747919434715000000,1747919494721000000,1619000
lexer.yaml.size.bytes,1747919434715000000,1747919494721000000,886
writeAction.max.wait.ms,1747919434715000000,1747919494721000000,9
parser.yaml.time.ns,1747919434715000000,1747919494721000000,4136263
parser.yaml.size.bytes,1747919434715000000,1747919494721000000,886
writeAction.count,1747919434715000000,1747919494721000000,29
parser.JSON.size.bytes,1747919434715000000,1747919494721000000,0
DiskQueryRelay.tasksRequested,1747919434715000000,1747919494721000000,196
lexer.JSON.size.bytes,1747919434715000000,1747919494721000000,0
writeAction.wait.ms,1747919434715000000,1747919494721000000,17
writeAction.median.wait.ms,1747919434715000000,1747919494721000000,0
DiskQueryRelay.taskWaitingTotalTimeUs,1747919434715000000,1747919494721000000,144071
DiskQueryRelay.taskExecutionTotalTimeUs,1747919434715000000,1747919494721000000,106245
lexer.yaml.time.ns,1747919434715000000,1747919494721000000,812932
compiler.ArtifactManagerBridge.getArtifacts.ms,1747919434715000000,1747919494721000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1747919434715000000,1747919494721000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1747919434715000000,1747919494721000000,0
compiler.ArtifactManagerBridge.commit.ms,1747919434715000000,1747919494721000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1747919434715000000,1747919494721000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1747919434715000000,1747919494721000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1747919434715000000,1747919494721000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1747919434715000000,1747919494721000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1747919434715000000,1747919494721000000,0
VFS.contentStorage.recordsReadSize,1747919434715000000,1747919494721000000,492652
VFS.invertedFileNameIndex.requests,1747919434715000000,1747919494721000000,18
VFS.contentStorage.recordsStored,1747919434715000000,1747919494721000000,0
FileNameCache.queries,1747919434715000000,1747919494721000000,13568
VFS.contentStorage.recordsUncompressedSize,1747919434715000000,1747919494721000000,0
VFS.folderCaseSensitivityReads,1747919434715000000,1747919494721000000,0
VFS.fileByIdCache.hits,1747919434715000000,1747919494721000000,0
FileNameCache.totalMisses,1747919434715000000,1747919494721000000,576
VFS.contentStorage.recordsDecompressionTimeUs,1747919434715000000,1747919494721000000,3155
VFS.fileChildByName,1747919434715000000,1747919494721000000,3854
VFS.contentStorage.recordsDeduplicated,1747919434715000000,1747919494721000000,2
VFS.contentStorage.recordsRead,1747919434715000000,1747919494721000000,171
VFS.fileByIdCache.misses,1747919434715000000,1747919494721000000,66351
VFS.contentStorage.recordsStoredSize,1747919434715000000,1747919494721000000,0
VFS.contentStorage.recordsStoredCompressed,1747919434715000000,1747919494721000000,0
VFS.contentStorage.recordsReadDecompressed,1747919434715000000,1747919494721000000,1
JVM.totalTimeToSafepointsMs,1747919434715000000,1747919494721000000,24
JVM.usedNativeBytes,1747919434715000000,1747919494721000000,301192064
MEM.ramPlusSwapMinusFileMappingsBytes,1747919434715000000,1747919494721000000,1519505408
