# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
AWTEventQueue.dispatchTimeTotalNS,1749103435310000000,1749103437811000000,141888500
FilePageCache.pageLoads,1749103435310000000,1749103437811000000,597
StorageLockContext.competingThreads.avg,1749103435310000000,1749103437811000000,10.333333333333334
FilePageCache.uncachedFileAccess,1749103435310000000,1749103437811000000,319
FilePageCache.totalPageLoadsUs,1749103435310000000,1749103437811000000,539966
FilePageCache.disposedBuffers,1749103435310000000,1749103437811000000,597
FileChannelInterruptsRetryer.totalRetriedAttempts,1749103435310000000,1749103437811000000,0
StorageLockContext.competingThreads.90P,1749103435310000000,1749103437811000000,12
DirectByteBufferAllocator.disposed,1749103435310000000,1749103437811000000,597
FilePageCache.pageHits,1749103435310000000,1749103437811000000,0
FilePageCache.maxCacheSizeInBytes,1749103435310000000,1749103437811000000,622854144
FilePageCache.maxRegisteredFiles,1749103435310000000,1749103437811000000,1629
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1749103435310000000,1749103437811000000,0
DirectByteBufferAllocator.hits,1749103435310000000,1749103437811000000,0
StorageLockContext.competingThreads.max,1749103435310000000,1749103437811000000,12
FilePageCache.totalPageDisposalsUs,1749103435310000000,1749103437811000000,6798
FilePageCache.pageLoadsAboveSizeThreshold,1749103435310000000,1749103437811000000,0
FilePageCache.capacityInBytes,1749103435310000000,1749103437811000000,629145600
DirectByteBufferAllocator.misses,1749103435310000000,1749103437811000000,597
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1749103435310000000,1749103437811000000,0
FilePageCache.pageFastCacheHits,1749103435310000000,1749103437811000000,11900
DirectByteBufferAllocator.reclaimed,1749103435310000000,1749103437811000000,0
cacheStateStorage.set.counter,1749103435310000000,1749103437811000000,1
cacheStateStorage.set.duration,1749103435310000000,1749103437811000000,138
cacheStateStorage.get.counter,1749103435310000000,1749103437811000000,1
cacheStateStorage.get.duration,1749103435310000000,1749103437811000000,0
DiskQueryRelay.taskExecutionTotalTimeUs,1749103435310000000,1749103437811000000,0
DiskQueryRelay.tasksExecuted,1749103435310000000,1749103437811000000,0
DiskQueryRelay.taskWaitingTotalTimeUs,1749103435310000000,1749103437811000000,0
DiskQueryRelay.tasksRequested,1749103435310000000,1749103437811000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1749103435310000000,1749103437811000000,2
VFS.folderCaseSensitivityReads,1749103435310000000,1749103437811000000,0
VFS.invertedFileNameIndex.requests,1749103435310000000,1749103437811000000,0
VFS.fileChildByName,1749103435310000000,1749103437811000000,0
VFS.fileByIdCache.misses,1749103435310000000,1749103437811000000,0
VFS.fileByIdCache.hits,1749103435310000000,1749103437811000000,0
jps.library.entities.serializer.save.entities.ms,1749103435310000000,1749103437811000000,0
jps.global.get.libraries.ms,1749103435310000000,1749103437811000000,0
jps.global.handle.before.change.events.ms,1749103435310000000,1749103437811000000,0
jps.app.storage.content.writer.save.component.ms,1749103435310000000,1749103437811000000,2
workspaceModel.global.updates.ms,1749103435310000000,1749103437811000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1749103435310000000,1749103437811000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1749103435310000000,1749103437811000000,0
workspaceModel.mutableEntityStorage.entities.ms,1749103435310000000,1749103437811000000,1
workspaceModel.global.apply.state.to.project.builder.ms,1749103435310000000,1749103437811000000,0
workspaceModel.global.updates.count,1749103435310000000,1749103437811000000,0
workspaceModel.global.apply.state.to.project.ms,1749103435310000000,1749103437811000000,0
workspaceModel.sync.entities.ms,1749103435310000000,1749103437811000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1749103435310000000,1749103437811000000,0
jps.global.get.library.by.name.ms,1749103435310000000,1749103437811000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1749103435310000000,1749103437811000000,1
workspaceModel.mutableEntityStorage.collect.changes.ms,1749103435310000000,1749103437811000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1749103435310000000,1749103437811000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1749103435310000000,1749103437811000000,0
jps.load.initial.state.ms,1749103435310000000,1749103437811000000,28
jps.global.initialize.library.bridges.ms,1749103435310000000,1749103437811000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1749103435310000000,1749103437811000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1749103435310000000,1749103437811000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1749103435310000000,1749103437811000000,0
jps.global.initialize.library.bridges.after.loading.ms,1749103435310000000,1749103437811000000,2
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1749103435310000000,1749103437811000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1749103435310000000,1749103437811000000,0
jps.save.global.entities.ms,1749103435310000000,1749103437811000000,75
jps.library.entities.serializer.load.entities.ms,1749103435310000000,1749103437811000000,0
jps.global.get.library.ms,1749103435310000000,1749103437811000000,0
