# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
lexer.Markdown.size.bytes,1749133499143000000,1749133513226000000,12646
parser.Markdown.size.bytes,1749133499143000000,1749133513226000000,12646
writeAction.wait.ms,1749133499143000000,1749133513226000000,215
DiskQueryRelay.taskExecutionTotalTimeUs,1749133499143000000,1749133513226000000,630651
lexer.Markdown.time.ns,1749133499143000000,1749133513226000000,47231700
writeAction.median.wait.ms,1749133499143000000,1749133513226000000,100
DiskQueryRelay.taskWaitingTotalTimeUs,1749133499143000000,1749133513226000000,806225
parser.HTML.size.bytes,1749133499143000000,1749133513226000000,0
DiskQueryRelay.tasksExecuted,1749133499143000000,1749133513226000000,196
lexer.HTML.size.bytes,1749133499143000000,1749133513226000000,0
writeAction.count,1749133499143000000,1749133513226000000,28
writeAction.max.wait.ms,1749133499143000000,1749133513226000000,174
parser.HTML.time.ns,1749133499143000000,1749133513226000000,2330400
DiskQueryRelay.tasksRequested,1749133499143000000,1749133513226000000,196
lexer.HTML.time.ns,1749133499143000000,1749133513226000000,308200
parser.Markdown.time.ns,1749133499143000000,1749133513226000000,33211700
jps.save.changed.project.entities.ms,1749133499143000000,1749133513226000000,1
workspaceModel.mutableEntityStorage.entities.by.source.ms,1749133499143000000,1749133513226000000,1
jps.module.iml.entities.serializer.load.entities.ms,1749133499143000000,1749133513226000000,40
jps.global.handle.before.change.events.ms,1749133499143000000,1749133513226000000,0
workspaceModel.global.updates.ms,1749133499143000000,1749133513226000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1749133499143000000,1749133513226000000,0
jps.global.get.libraries.ms,1749133499143000000,1749133513226000000,0
workspaceModel.load.cache.metadata.from.file.ms,1749133499143000000,1749133513226000000,18
jps.global.initialize.library.bridges.ms,1749133499143000000,1749133513226000000,0
jps.global.get.library.by.name.ms,1749133499143000000,1749133513226000000,0
jps.reload.project.entities.ms,1749133499143000000,1749133513226000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1749133499143000000,1749133513226000000,314
workspaceModel.mutableEntityStorage.modify.entity.ms,1749133499143000000,1749133513226000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1749133499143000000,1749133513226000000,0
jps.load.project.to.empty.storage.ms,1749133499143000000,1749133513226000000,131
workspaceModel.mutableEntityStorage.collect.changes.ms,1749133499143000000,1749133513226000000,2
workspaceModel.mutableEntityStorage.entities.ms,1749133499143000000,1749133513226000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1749133499143000000,1749133513226000000,19
jps.app.storage.content.writer.save.component.ms,1749133499143000000,1749133513226000000,0
