# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.cachedValueWithParameters.clear.count,1748787200893000000,1748787261006000000,0
workspaceModel.on.before.changed.ms,1748787200893000000,1748787261006000000,31
workspaceModel.initializing.ms,1748787200893000000,1748787261006000000,17
workspaceModel.workspaceFileIndexData.getPackageName.ms,1748787200893000000,1748787261006000000,0
workspaceModel.updates.ms,1748787200893000000,1748787261006000000,176
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1748787200893000000,1748787261006000000,193
workspaceModel.workspaceFileIndexData.processFileSets.ms,1748787200893000000,1748787261006000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1748787200893000000,1748787261006000000,0
workspaceModel.workspaceFileIndexData.init.ms,1748787200893000000,1748787261006000000,1
workspaceModel.full.replace.project.model.ms,1748787200893000000,1748787261006000000,35
workspaceModel.workspaceFileIndexData.markDirty.ms,1748787200893000000,1748787261006000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1748787200893000000,1748787261006000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1748787200893000000,1748787261006000000,22
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1748787200893000000,1748787261006000000,13
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1748787200893000000,1748787261006000000,2
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1748787200893000000,1748787261006000000,0
workspaceModel.cachedValue.total.get.count,1748787200893000000,1748787261006000000,848
workspaceModel.cachedValue.calculated.count,1748787200893000000,1748787261006000000,15
workspaceModel.updates.precise.ms,1748787200893000000,1748787261006000000,56
workspaceModel.loading.from.cache.ms,1748787200893000000,1748787261006000000,16
workspaceModel.check.recursive.update.ms,1748787200893000000,1748787261006000000,0
workspaceModel.init.bridges.ms,1748787200893000000,1748787261006000000,22
