# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1749584254465000000,1749584314552000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1749584254465000000,1749584314552000000,3
jps.apply.loaded.storage.ms,1749584254465000000,1749584314552000000,17
workspaceModel.save.cache.to.file.ms,1749584254465000000,1749584314552000000,65
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1749584254465000000,1749584314552000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1749584254465000000,1749584314552000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1749584254465000000,1749584314552000000,0
workspaceModel.mutableEntityStorage.entities.ms,1749584254465000000,1749584314552000000,0
jps.global.handle.before.change.events.ms,1749584254465000000,1749584314552000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1749584254465000000,1749584314552000000,6
jps.save.changed.project.entities.ms,1749584254465000000,1749584314552000000,1
workspaceModel.delayed.project.synchronizer.sync.ms,1749584254465000000,1749584314552000000,80
workspaceModel.moduleManagerBridge.get.modules.ms,1749584254465000000,1749584314552000000,2
jps.global.initialize.library.bridges.after.loading.ms,1749584254465000000,1749584314552000000,0
jps.facet.change.listener.process.change.events.ms,1749584254465000000,1749584314552000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1749584254465000000,1749584314552000000,10
workspaceModel.global.updates.count,1749584254465000000,1749584314552000000,0
jps.global.initialize.library.bridges.ms,1749584254465000000,1749584314552000000,0
jps.global.get.library.by.name.ms,1749584254465000000,1749584314552000000,0
workspaceModel.global.apply.state.to.project.ms,1749584254465000000,1749584314552000000,69
workspaceModel.global.apply.state.to.project.builder.ms,1749584254465000000,1749584314552000000,0
jps.load.project.to.empty.storage.ms,1749584254465000000,1749584314552000000,60
workspaceModel.moduleManagerBridge.load.module.ms,1749584254465000000,1749584314552000000,0
workspaceModel.moduleBridge.before.changed.ms,1749584254465000000,1749584314552000000,0
jps.facet.change.listener.before.change.events.ms,1749584254465000000,1749584314552000000,0
jps.artifact.entities.serializer.save.entities.ms,1749584254465000000,1749584314552000000,0
jps.global.handle.changed.events.ms,1749584254465000000,1749584314552000000,0
jps.library.entities.serializer.load.entities.ms,1749584254465000000,1749584314552000000,2
