# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
MappedFileStorage.storages,1747106046020000000,1747106106039000000,16
DirectByteBufferAllocator.disposed,1747106046020000000,1747106106039000000,1286
FilePageCache.pageLoadsAboveSizeThreshold,1747106046020000000,1747106106039000000,1281
StorageLockContext.competingThreads.max,1747106046020000000,1747106106039000000,0
FilePageCache.pageLoads,1747106046020000000,1747106106039000000,605
FileChannelInterruptsRetryer.totalRetriedAttempts,1747106046020000000,1747106106039000000,0
FilePageCache.uncachedFileAccess,1747106046020000000,1747106106039000000,1835
FilePageCache.totalPageLoadsUs,1747106046020000000,1747106106039000000,868322
StorageLockContext.competingThreads.90P,1747106046020000000,1747106106039000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1747106046020000000,1747106106039000000,917362
StreamlinedBlobStorage.recordsDeleted,1747106046020000000,1747106106039000000,12
MappedFileStorage.totalBytesMapped,1747106046020000000,1747106106039000000,202637312
FilePageCache.maxRegisteredFiles,1747106046020000000,1747106106039000000,4609
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1747106046020000000,1747106106039000000,3051904
FilePageCache.disposedBuffers,1747106046020000000,1747106106039000000,1286
StreamlinedBlobStorage.recordsRelocated,1747106046020000000,1747106106039000000,0
MappedFileStorage.totalPagesMapped,1747106046020000000,1747106106039000000,16
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1747106046020000000,1747106106039000000,629145600
DirectByteBufferAllocator.misses,1747106046020000000,1747106106039000000,1886
StreamlinedBlobStorage.recordsAllocated,1747106046020000000,1747106106039000000,36562
DirectByteBufferAllocator.hits,1747106046020000000,1747106106039000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1747106046020000000,1747106106039000000,0
DirectByteBufferAllocator.reclaimed,1747106046020000000,1747106106039000000,0
FilePageCache.maxCacheSizeInBytes,1747106046020000000,1747106106039000000,629145600
FilePageCache.pageHits,1747106046020000000,1747106106039000000,0
StorageLockContext.competingThreads.avg,1747106046020000000,1747106106039000000,0.0
MappedFileStorage.totalTimeSpentOnMappingUs,1747106046020000000,1747106106039000000,14360
FilePageCache.capacityInBytes,1747106046020000000,1747106106039000000,629145600
FilePageCache.pageFastCacheHits,1747106046020000000,1747106106039000000,960135
FilePageCache.totalPageDisposalsUs,1747106046020000000,1747106106039000000,3386
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1747106046020000000,1747106106039000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1747106046020000000,1747106106039000000,0
compiler.ArtifactManagerBridge.commit.ms,1747106046020000000,1747106106039000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1747106046020000000,1747106106039000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1747106046020000000,1747106106039000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1747106046020000000,1747106106039000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1747106046020000000,1747106106039000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1747106046020000000,1747106106039000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1747106046020000000,1747106106039000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1747106046020000000,1747106106039000000,22
