# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
compiler.ArtifactManagerBridge.commit.ms,1747107552729000000,1747107612734000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1747107552729000000,1747107612734000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1747107552729000000,1747107612734000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1747107552729000000,1747107612734000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1747107552729000000,1747107612734000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1747107552729000000,1747107612734000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1747107552729000000,1747107612734000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1747107552729000000,1747107612734000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1747107552729000000,1747107612734000000,0
Indexes.stubs.lookupDurationMaxMs,1747107552729000000,1747107612734000000,79.0
Indexing.writer_1.totalTimeSpentWritingMs,1747107552729000000,1747107612734000000,3
Indexes.entries.lookupDuration90PMs,1747107552729000000,1747107612734000000,1.0
Indexing.writer_3.totalTimeSpentWritingMs,1747107552729000000,1747107612734000000,4
Indexing.writer_2.totalTimeSpentWritingMs,1747107552729000000,1747107612734000000,10
Indexes.entries.lookupDurationMaxMs,1747107552729000000,1747107612734000000,18.0
Indexes.entries.lookupDurationAvgMs,1747107552729000000,1747107612734000000,0.24666666666666667
Indexes.allKeys.lookupDurationMaxMs,1747107552729000000,1747107612734000000,9.0
Indexes.entries.lookups,1747107552729000000,1747107612734000000,450
Indexing.writesQueuedAvg,1747107552729000000,1747107612734000000,0.0
Indexes.allKeys.lookupDuration90PMs,1747107552729000000,1747107612734000000,2.0
Indexing.cache.totalCacheEvicted,1747107552729000000,1747107612734000000,21255
Indexes.stubs.lookupDurationAvgMs,1747107552729000000,1747107612734000000,0.08101314771848414
Indexing.writesQueuedMin,1747107552729000000,1747107612734000000,0
Indexes.stubs.lookups,1747107552729000000,1747107612734000000,5172
Indexing.cache.totalCacheMisses,1747107552729000000,1747107612734000000,22092
Indexing.writer_0.totalTimeSpentWritingMs,1747107552729000000,1747107612734000000,4
Indexing.writesQueuedMax,1747107552729000000,1747107612734000000,0
Indexes.allKeys.lookups,1747107552729000000,1747107612734000000,14
Indexing.cache.totalCacheAccesses,1747107552729000000,1747107612734000000,72045
Indexes.allKeys.lookupDurationAvgMs,1747107552729000000,1747107612734000000,1.0714285714285714
Indexing.totalTimeIndexersSleptMs,1747107552729000000,1747107612734000000,0
Indexes.stubs.lookupDuration90PMs,1747107552729000000,1747107612734000000,0.0
jps.global.initialize.library.bridges.ms,1747107552729000000,1747107612734000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1747107552729000000,1747107612734000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1747107552729000000,1747107612734000000,3
workspaceModel.moduleBridge.facet.initialization.ms,1747107552729000000,1747107612734000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1747107552729000000,1747107612734000000,0
jps.facet.change.listener.init.bridge.ms,1747107552729000000,1747107612734000000,2
jps.storage.jps.conf.reader.load.component.ms,1747107552729000000,1747107612734000000,1
workspaceModel.delayed.project.synchronizer.sync.ms,1747107552729000000,1747107612734000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1747107552729000000,1747107612734000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1747107552729000000,1747107612734000000,1
workspaceModel.global.apply.state.to.project.ms,1747107552729000000,1747107612734000000,0
jps.save.global.entities.ms,1747107552729000000,1747107612734000000,12
jps.facet.change.listener.before.change.events.ms,1747107552729000000,1747107612734000000,0
jps.load.initial.state.ms,1747107552729000000,1747107612734000000,32
jps.global.get.library.by.name.ms,1747107552729000000,1747107612734000000,0
jps.project.serializers.load.ms,1747107552729000000,1747107612734000000,4
workspaceModel.mutableEntityStorage.referrers.ms,1747107552729000000,1747107612734000000,0
jps.save.changed.project.entities.ms,1747107552729000000,1747107612734000000,46
jps.module.iml.entities.serializer.save.entities.ms,1747107552729000000,1747107612734000000,22
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1747107552729000000,1747107612734000000,0
jps.global.get.libraries.ms,1747107552729000000,1747107612734000000,0
jps.global.handle.before.change.events.ms,1747107552729000000,1747107612734000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1747107552729000000,1747107612734000000,1
jps.library.entities.serializer.save.entities.ms,1747107552729000000,1747107612734000000,0
workspaceModel.do.save.caches.ms,1747107552729000000,1747107612734000000,131
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1747107552729000000,1747107612734000000,0
workspaceModel.mutableEntityStorage.instances.count,1747107552729000000,1747107612734000000,32
workspaceModel.load.cache.from.file.ms,1747107552729000000,1747107612734000000,0
jps.apply.loaded.storage.ms,1747107552729000000,1747107612734000000,50
workspaceModel.moduleManagerBridge.build.module.graph.ms,1747107552729000000,1747107612734000000,1
jps.project.serializers.save.ms,1747107552729000000,1747107612734000000,46
workspaceModel.mutableEntityStorage.modify.entity.ms,1747107552729000000,1747107612734000000,33
workspaceModel.mutableEntityStorage.entities.by.source.ms,1747107552729000000,1747107612734000000,1
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1747107552729000000,1747107612734000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1747107552729000000,1747107612734000000,41
workspaceModel.moduleManagerBridge.newModule.ms,1747107552729000000,1747107612734000000,0
jps.facet.change.listener.process.change.events.ms,1747107552729000000,1747107612734000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1747107552729000000,1747107612734000000,1
jps.module.iml.entities.serializer.load.entities.ms,1747107552729000000,1747107612734000000,0
jps.app.storage.content.reader.load.component.ms,1747107552729000000,1747107612734000000,1
workspaceModel.orphan.listener.update.ms,1747107552729000000,1747107612734000000,1
workspaceModel.mutableEntityStorage.replace.by.source.ms,1747107552729000000,1747107612734000000,9
workspaceModel.moduleBridgeLoader.loading.modules.ms,1747107552729000000,1747107612734000000,171
workspaceModel.mutableEntityStorage.entities.ms,1747107552729000000,1747107612734000000,1
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1747107552729000000,1747107612734000000,6
workspaceModel.sync.entities.ms,1747107552729000000,1747107612734000000,6
workspaceModel.mutableEntityStorage.has.same.entities.ms,1747107552729000000,1747107612734000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1747107552729000000,1747107612734000000,0
jps.global.initialize.library.bridges.after.loading.ms,1747107552729000000,1747107612734000000,1
