# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
cacheStateStorage.set.duration,1749418628275000000,1749418688281000000,43
cacheStateStorage.set.counter,1749418628275000000,1749418688281000000,16
cacheStateStorage.get.duration,1749418628275000000,1749418688281000000,0
cacheStateStorage.get.counter,1749418628275000000,1749418688281000000,20
VFS.contentStorage.recordsStoredSize,1749418628275000000,1749418688281000000,0
VFS.contentStorage.recordsStored,1749418628275000000,1749418688281000000,0
VFS.contentStorage.recordsReadSize,1749418628275000000,1749418688281000000,20213
FileNameCache.queries,1749418628275000000,1749418688281000000,887232
VFS.fileByIdCache.hits,1749418628275000000,1749418688281000000,2
VFS.contentStorage.recordsRead,1749418628275000000,1749418688281000000,30
VFS.fileByIdCache.misses,1749418628275000000,1749418688281000000,7258
VFS.folderCaseSensitivityReads,1749418628275000000,1749418688281000000,0
VFS.invertedFileNameIndex.requests,1749418628275000000,1749418688281000000,21
VFS.contentStorage.recordsStoredCompressed,1749418628275000000,1749418688281000000,0
VFS.fileChildByName,1749418628275000000,1749418688281000000,17985
VFS.contentStorage.recordsDeduplicated,1749418628275000000,1749418688281000000,4
VFS.contentStorage.recordsReadDecompressed,1749418628275000000,1749418688281000000,0
FileNameCache.totalMisses,1749418628275000000,1749418688281000000,8576
VFS.contentStorage.recordsDecompressionTimeUs,1749418628275000000,1749418688281000000,0
VFS.contentStorage.recordsUncompressedSize,1749418628275000000,1749418688281000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1749418628275000000,1749418688281000000,2
workspaceModel.mutableEntityStorage.to.snapshot.ms,1749418628275000000,1749418688281000000,3
jps.save.global.entities.ms,1749418628275000000,1749418688281000000,18
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1749418628275000000,1749418688281000000,0
workspaceModel.do.save.caches.ms,1749418628275000000,1749418688281000000,90
workspaceModel.moduleBridge.facet.initialization.ms,1749418628275000000,1749418688281000000,70
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1749418628275000000,1749418688281000000,0
workspaceModel.mutableEntityStorage.instances.count,1749418628275000000,1749418688281000000,38
jps.project.serializers.save.ms,1749418628275000000,1749418688281000000,1
workspaceModel.sync.entities.ms,1749418628275000000,1749418688281000000,0
jps.facet.change.listener.process.change.events.ms,1749418628275000000,1749418688281000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1749418628275000000,1749418688281000000,1
