# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
VFS.invertedFileNameIndex.requests,1749153969629000000,1749153971080000000,0
VFS.fileChildByName,1749153969629000000,1749153971080000000,0
VFS.folderCaseSensitivityReads,1749153969629000000,1749153971080000000,0
VFS.fileByIdCache.misses,1749153969629000000,1749153971080000000,0
VFS.fileByIdCache.hits,1749153969629000000,1749153971080000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1749153969629000000,1749153971080000000,2
DirectByteBufferAllocator.misses,1749153969629000000,1749153971080000000,597
StorageLockContext.competingThreads.90P,1749153969629000000,1749153971080000000,0
FilePageCache.maxRegisteredFiles,1749153969629000000,1749153971080000000,1629
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1749153969629000000,1749153971080000000,0
FilePageCache.pageFastCacheHits,1749153969629000000,1749153971080000000,11900
FilePageCache.pageLoadsAboveSizeThreshold,1749153969629000000,1749153971080000000,0
FilePageCache.uncachedFileAccess,1749153969629000000,1749153971080000000,319
DirectByteBufferAllocator.disposed,1749153969629000000,1749153971080000000,597
FilePageCache.pageHits,1749153969629000000,1749153971080000000,0
FilePageCache.totalPageLoadsUs,1749153969629000000,1749153971080000000,378739
StorageLockContext.competingThreads.avg,1749153969629000000,1749153971080000000,0.0
FilePageCache.pageLoads,1749153969629000000,1749153971080000000,597
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1749153969629000000,1749153971080000000,0
DirectByteBufferAllocator.reclaimed,1749153969629000000,1749153971080000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1749153969629000000,1749153971080000000,0
FilePageCache.totalPageDisposalsUs,1749153969629000000,1749153971080000000,2912
FilePageCache.maxCacheSizeInBytes,1749153969629000000,1749153971080000000,622854144
DirectByteBufferAllocator.hits,1749153969629000000,1749153971080000000,0
FilePageCache.disposedBuffers,1749153969629000000,1749153971080000000,597
FilePageCache.capacityInBytes,1749153969629000000,1749153971080000000,629145600
StorageLockContext.competingThreads.max,1749153969629000000,1749153971080000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1749153969629000000,1749153971080000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1749153969629000000,1749153971080000000,0
Indexing.cache.totalCacheEvicted,1749153969629000000,1749153971080000000,0
Indexing.cache.totalCacheMisses,1749153969629000000,1749153971080000000,0
Indexing.writesQueuedMax,1749153969629000000,1749153971080000000,0
Indexing.cache.totalCacheAccesses,1749153969629000000,1749153971080000000,0
Indexing.totalTimeIndexersSleptMs,1749153969629000000,1749153971080000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1749153969629000000,1749153971080000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1749153969629000000,1749153971080000000,0
Indexing.writesQueuedMin,1749153969629000000,1749153971080000000,9223372036854775807
DiskQueryRelay.tasksExecuted,1749153969629000000,1749153971080000000,0
DiskQueryRelay.tasksRequested,1749153969629000000,1749153971080000000,0
DiskQueryRelay.taskExecutionTotalTimeUs,1749153969629000000,1749153971080000000,0
DiskQueryRelay.taskWaitingTotalTimeUs,1749153969629000000,1749153971080000000,0
cacheStateStorage.set.counter,1749153969629000000,1749153971080000000,1
cacheStateStorage.get.counter,1749153969629000000,1749153971080000000,1
cacheStateStorage.get.duration,1749153969629000000,1749153971080000000,0
cacheStateStorage.set.duration,1749153969629000000,1749153971080000000,89
AWTEventQueue.dispatchTimeTotalNS,1749153969629000000,1749153971080000000,93924522
