# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.cachedValueWithParameters.calculated.count,1747568303689000000,1747568307743000000,0
workspaceModel.cachedValueWithParameters.clear.count,1747568303689000000,1747568307743000000,0
workspaceModel.updates.count,1747568303689000000,1747568307743000000,2
workspaceModel.loading.total.ms,1747568303689000000,1747568307743000000,97
workspaceModel.cachedValueWithParameters.from.cache.count,1747568303689000000,1747568307743000000,0
workspaceModel.update.unloaded.entities.ms,1747568303689000000,1747568307743000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1747568303689000000,1747568307743000000,0
workspaceModel.replace.project.model.ms,1747568303689000000,1747568307743000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1747568303689000000,1747568307743000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1747568303689000000,1747568307743000000,0
workspaceModel.on.before.changed.ms,1747568303689000000,1747568307743000000,23
workspaceModel.collect.changes.ms,1747568303689000000,1747568307743000000,0
workspaceModel.cachedValue.from.cache.count,1747568303689000000,1747568307743000000,57
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1747568303689000000,1747568307743000000,1
workspaceModel.cachedValue.total.get.count,1747568303689000000,1747568307743000000,63
workspaceModel.full.replace.project.model.ms,1747568303689000000,1747568307743000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1747568303689000000,1747568307743000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1747568303689000000,1747568307743000000,0
workspaceModel.to.snapshot.ms,1747568303689000000,1747568307743000000,0
workspaceModel.pre.handlers.ms,1747568303689000000,1747568307743000000,0
workspaceModel.on.changed.ms,1747568303689000000,1747568307743000000,43
workspaceModel.initializing.ms,1747568303689000000,1747568307743000000,3
workspaceModel.workspaceFileIndexData.instances.count,1747568303689000000,1747568307743000000,1
workspaceModel.cachedValue.clear.count,1747568303689000000,1747568307743000000,0
