# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
cacheStateStorage.set.counter,1749597078501000000,1749597138715000000,15
cacheStateStorage.get.duration,1749597078501000000,1749597138715000000,0
cacheStateStorage.get.counter,1749597078501000000,1749597138715000000,19
cacheStateStorage.set.duration,1749597078501000000,1749597138715000000,30
JVM.newThreadsCount,1749597078501000000,1749597138715000000,99
JVM.totalBytesAllocated,1749597078501000000,1749597138715000000,3104780744
MEM.ramPlusSwapMinusFileMappingsBytes,1749597078501000000,1749597138715000000,1667862528
JVM.totalSafepointCount,1749597078501000000,1749597138715000000,168
JVM.totalCpuTimeMs,1749597078501000000,1749597138715000000,52703
JVM.totalDirectByteBuffersBytes,1749597078501000000,1749597138715000000,630402375
MEM.ramBytes,1749597078501000000,1749597138715000000,1435930624
MEM.ramMinusFileMappingsBytes,1749597078501000000,1749597138715000000,1186983936
JVM.GC.collectionTimesMs,1749597078501000000,1749597138715000000,296
JVM.committedHeapBytes,1749597078501000000,1749597138715000000,544210944
JVM.usedHeapBytes,1749597078501000000,1749597138715000000,428595208
JVM.totalTimeAtSafepointsMs,1749597078501000000,1749597138715000000,31021
JVM.totalTimeToSafepointsMs,1749597078501000000,1749597138715000000,18142
JVM.maxHeapBytes,1749597078501000000,1749597138715000000,891289600
JVM.GC.collections,1749597078501000000,1749597138715000000,60
JVM.threadCount,1749597078501000000,1749597138715000000,82
JVM.usedNativeBytes,1749597078501000000,1749597138715000000,263294408
OS.loadAverage,1749597078501000000,1749597138715000000,-1.0
MEM.fileMappingsRamBytes,1749597078501000000,1749597138715000000,248946688
JVM.maxThreadCount,1749597078501000000,1749597138715000000,86
MappedFileStorage.totalBytesMapped,1749597078501000000,1749597138715000000,198443008
FilePageCache.pageFastCacheHits,1749597078501000000,1749597138715000000,35384
MappedFileStorage.totalTimeSpentOnMappingUs,1749597078501000000,1749597138715000000,23373
FileChannelInterruptsRetryer.totalRetriedAttempts,1749597078501000000,1749597138715000000,0
FilePageCache.totalPageDisposalsUs,1749597078501000000,1749597138715000000,12431
StorageLockContext.competingThreads.90P,1749597078501000000,1749597138715000000,0
DirectByteBufferAllocator.hits,1749597078501000000,1749597138715000000,0
FilePageCache.maxCacheSizeInBytes,1749597078501000000,1749597138715000000,629145600
StorageLockContext.competingThreads.max,1749597078501000000,1749597138715000000,0
StorageLockContext.competingThreads.avg,1749597078501000000,1749597138715000000,0.0
FilePageCache.pageHits,1749597078501000000,1749597138715000000,0
MappedFileStorage.totalPagesMapped,1749597078501000000,1749597138715000000,15
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1749597078501000000,1749597138715000000,1824794
FilePageCache.capacityInBytes,1749597078501000000,1749597138715000000,629145600
FilePageCache.totalPageLoadsUs,1749597078501000000,1749597138715000000,1558382
StreamlinedBlobStorage.recordsRelocated,1749597078501000000,1749597138715000000,0
FilePageCache.uncachedFileAccess,1749597078501000000,1749597138715000000,1461
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1749597078501000000,1749597138715000000,629145600
FilePageCache.pageLoadsAboveSizeThreshold,1749597078501000000,1749597138715000000,1138
MappedFileStorage.storages,1749597078501000000,1749597138715000000,15
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1749597078501000000,1749597138715000000,0
DirectByteBufferAllocator.disposed,1749597078501000000,1749597138715000000,1140
FilePageCache.maxRegisteredFiles,1749597078501000000,1749597138715000000,4606
FilePageCache.disposedBuffers,1749597078501000000,1749597138715000000,1140
DirectByteBufferAllocator.misses,1749597078501000000,1749597138715000000,1740
StreamlinedBlobStorage.recordsDeleted,1749597078501000000,1749597138715000000,16
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1749597078501000000,1749597138715000000,1014805
FilePageCache.pageLoads,1749597078501000000,1749597138715000000,602
DirectByteBufferAllocator.reclaimed,1749597078501000000,1749597138715000000,0
StreamlinedBlobStorage.recordsAllocated,1749597078501000000,1749597138715000000,16513
writeAction.wait.ms,1749597078501000000,1749597138715000000,257
DiskQueryRelay.taskWaitingTotalTimeUs,1749597078501000000,1749597138715000000,217436
DiskQueryRelay.tasksRequested,1749597078501000000,1749597138715000000,198
writeAction.max.wait.ms,1749597078501000000,1749597138715000000,236
writeAction.count,1749597078501000000,1749597138715000000,23
DiskQueryRelay.tasksExecuted,1749597078501000000,1749597138715000000,198
writeAction.median.wait.ms,1749597078501000000,1749597138715000000,0
DiskQueryRelay.taskExecutionTotalTimeUs,1749597078501000000,1749597138715000000,199852
Indexes.entries.lookupDurationAvgMs,1749597078501000000,1749597138715000000,0.0
Indexing.totalTimeIndexersSleptMs,1749597078501000000,1749597138715000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1749597078501000000,1749597138715000000,0
Indexes.entries.lookupDurationMaxMs,1749597078501000000,1749597138715000000,0.0
Indexes.allKeys.lookupDuration90PMs,1749597078501000000,1749597138715000000,0.0
Indexes.stubs.lookupDurationAvgMs,1749597078501000000,1749597138715000000,0.0
Indexing.cache.totalCacheEvicted,1749597078501000000,1749597138715000000,291
Indexing.writer_3.totalTimeSpentWritingMs,1749597078501000000,1749597138715000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1749597078501000000,1749597138715000000,0
Indexing.writesQueuedMax,1749597078501000000,1749597138715000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1749597078501000000,1749597138715000000,0
Indexes.entries.lookupDuration90PMs,1749597078501000000,1749597138715000000,0.0
Indexes.stubs.lookupDuration90PMs,1749597078501000000,1749597138715000000,0.0
Indexing.cache.totalCacheMisses,1749597078501000000,1749597138715000000,306
Indexes.stubs.lookupDurationMaxMs,1749597078501000000,1749597138715000000,0.0
Indexes.allKeys.lookups,1749597078501000000,1749597138715000000,2
Indexing.cache.totalCacheAccesses,1749597078501000000,1749597138715000000,313
Indexes.stubs.lookups,1749597078501000000,1749597138715000000,0
Indexing.writesQueuedMin,1749597078501000000,1749597138715000000,9223372036854775807
Indexes.allKeys.lookupDurationMaxMs,1749597078501000000,1749597138715000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1749597078501000000,1749597138715000000,0.0
Indexes.entries.lookups,1749597078501000000,1749597138715000000,15
NonBlockingReadAction.finalizedExecutionsCount,1749597078501000000,1749597138715000000,154
AWTEventQueue.dispatchTimeMaxNs,1749597078501000000,1749597138715000000,0
FlushQueue.tasksExecuted,1749597078501000000,1749597138715000000,0
FlushQueue.queueSizeAvg,1749597078501000000,1749597138715000000,0.0
AWTEventQueue.dispatchTime90PNs,1749597078501000000,1749597138715000000,0
ReadAction.executionsCount,1749597078501000000,1749597138715000000,21171
AWTEventQueue.dispatchTimeAvgNs,1749597078501000000,1749597138715000000,0.0
WriteAction.executionsCount,1749597078501000000,1749597138715000000,23
AWTEventQueue.eventsDispatched,1749597078501000000,1749597138715000000,0
FlushQueue.queueSize90P,1749597078501000000,1749597138715000000,0
FlushQueue.waitingTime90PNs,1749597078501000000,1749597138715000000,0
NonBlockingReadAction.failedExecutionTimeUs,1749597078501000000,1749597138715000000,16405
FlushQueue.executionTime90PNs,1749597078501000000,1749597138715000000,0
FlushQueue.executionTimeAvgNs,1749597078501000000,1749597138715000000,0.0
FlushQueue.waitingTimeMaxNs,1749597078501000000,1749597138715000000,0
AWTEventQueue.dispatchTimeTotalNS,1749597078501000000,1749597138715000000,2698595100
NonBlockingReadAction.finalizedExecutionTimeUs,1749597078501000000,1749597138715000000,339863
FlushQueue.queueSizeMax,1749597078501000000,1749597138715000000,0
FlushQueue.waitingTimeAvgNs,1749597078501000000,1749597138715000000,0.0
NonBlockingReadAction.failedExecutionsCount,1749597078501000000,1749597138715000000,2
FlushQueue.executionTimeMaxNs,1749597078501000000,1749597138715000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1749597078501000000,1749597138715000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1749597078501000000,1749597138715000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1749597078501000000,1749597138715000000,0
compiler.ArtifactManagerBridge.commit.ms,1749597078501000000,1749597138715000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1749597078501000000,1749597138715000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1749597078501000000,1749597138715000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1749597078501000000,1749597138715000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1749597078501000000,1749597138715000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1749597078501000000,1749597138715000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1749597078501000000,1749597138715000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1749597078501000000,1749597138715000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1749597078501000000,1749597138715000000,41
workspaceModel.moduleBridge.before.changed.ms,1749597078501000000,1749597138715000000,0
workspaceModel.load.cache.metadata.from.file.ms,1749597078501000000,1749597138715000000,16
jps.global.get.library.ms,1749597078501000000,1749597138715000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1749597078501000000,1749597138715000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1749597078501000000,1749597138715000000,0
jps.library.entities.serializer.load.entities.ms,1749597078501000000,1749597138715000000,2
workspaceModel.moduleBridge.facet.initialization.ms,1749597078501000000,1749597138715000000,71
workspaceModel.mutableEntityStorage.modify.entity.ms,1749597078501000000,1749597138715000000,1
jps.reload.project.entities.ms,1749597078501000000,1749597138715000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1749597078501000000,1749597138715000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1749597078501000000,1749597138715000000,3
jps.global.get.libraries.ms,1749597078501000000,1749597138715000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1749597078501000000,1749597138715000000,0
workspaceModel.moduleBridge.update.option.ms,1749597078501000000,1749597138715000000,0
workspaceModel.orphan.listener.update.ms,1749597078501000000,1749597138715000000,3
jps.project.serializers.load.ms,1749597078501000000,1749597138715000000,48
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1749597078501000000,1749597138715000000,1
workspaceModel.mutableEntityStorage.collect.changes.ms,1749597078501000000,1749597138715000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1749597078501000000,1749597138715000000,117
jps.app.storage.content.writer.save.component.ms,1749597078501000000,1749597138715000000,0
jps.load.initial.state.ms,1749597078501000000,1749597138715000000,74
workspaceModel.mutableEntityStorage.remove.entity.ms,1749597078501000000,1749597138715000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1749597078501000000,1749597138715000000,0
jps.facet.change.listener.process.change.events.ms,1749597078501000000,1749597138715000000,0
workspaceModel.do.save.caches.ms,1749597078501000000,1749597138715000000,820
workspaceModel.moduleManagerBridge.build.module.graph.ms,1749597078501000000,1749597138715000000,4
jps.save.global.entities.ms,1749597078501000000,1749597138715000000,3
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1749597078501000000,1749597138715000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1749597078501000000,1749597138715000000,1
workspaceModel.sync.entities.ms,1749597078501000000,1749597138715000000,0
jps.global.handle.changed.events.ms,1749597078501000000,1749597138715000000,0
workspaceModel.mutableEntityStorage.entities.ms,1749597078501000000,1749597138715000000,0
jps.load.project.to.empty.storage.ms,1749597078501000000,1749597138715000000,93
workspaceModel.mutableEntityStorage.resolve.ms,1749597078501000000,1749597138715000000,0
jps.facet.change.listener.before.change.events.ms,1749597078501000000,1749597138715000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1749597078501000000,1749597138715000000,0
jps.module.iml.entities.serializer.save.entities.ms,1749597078501000000,1749597138715000000,0
jps.global.handle.before.change.events.ms,1749597078501000000,1749597138715000000,0
