# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.entityStorageSnapshotImpl.instances.count,1749597070423000000,1749597077602000000,2
VFS.folderCaseSensitivityReads,1749597070423000000,1749597077602000000,0
VFS.invertedFileNameIndex.requests,1749597070423000000,1749597077602000000,0
VFS.fileChildByName,1749597070423000000,1749597077602000000,0
VFS.fileByIdCache.misses,1749597070423000000,1749597077602000000,0
VFS.fileByIdCache.hits,1749597070423000000,1749597077602000000,0
AWTEventQueue.dispatchTimeTotalNS,1749597070423000000,1749597077602000000,182604000
FilePageCache.pageLoads,1749597070423000000,1749597077602000000,597
FilePageCache.pageFastCacheHits,1749597070423000000,1749597077602000000,11886
StorageLockContext.competingThreads.max,1749597070423000000,1749597077602000000,0
FilePageCache.maxCacheSizeInBytes,1749597070423000000,1749597077602000000,622854144
FileChannelInterruptsRetryer.totalRetriedAttempts,1749597070423000000,1749597077602000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1749597070423000000,1749597077602000000,0
DirectByteBufferAllocator.misses,1749597070423000000,1749597077602000000,597
FilePageCache.pageHits,1749597070423000000,1749597077602000000,0
StorageLockContext.competingThreads.avg,1749597070423000000,1749597077602000000,0.0
FilePageCache.disposedBuffers,1749597070423000000,1749597077602000000,597
FilePageCache.totalPageLoadsUs,1749597070423000000,1749597077602000000,2200342
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1749597070423000000,1749597077602000000,0
StorageLockContext.competingThreads.90P,1749597070423000000,1749597077602000000,0
DirectByteBufferAllocator.disposed,1749597070423000000,1749597077602000000,597
DirectByteBufferAllocator.hits,1749597070423000000,1749597077602000000,0
FilePageCache.capacityInBytes,1749597070423000000,1749597077602000000,629145600
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1749597070423000000,1749597077602000000,0
FilePageCache.uncachedFileAccess,1749597070423000000,1749597077602000000,319
DirectByteBufferAllocator.reclaimed,1749597070423000000,1749597077602000000,0
FilePageCache.totalPageDisposalsUs,1749597070423000000,1749597077602000000,6600
FilePageCache.maxRegisteredFiles,1749597070423000000,1749597077602000000,1629
DiskQueryRelay.taskExecutionTotalTimeUs,1749597070423000000,1749597077602000000,0
DiskQueryRelay.tasksRequested,1749597070423000000,1749597077602000000,0
DiskQueryRelay.tasksExecuted,1749597070423000000,1749597077602000000,0
DiskQueryRelay.taskWaitingTotalTimeUs,1749597070423000000,1749597077602000000,0
cacheStateStorage.set.duration,1749597070423000000,1749597077602000000,266
cacheStateStorage.get.duration,1749597070423000000,1749597077602000000,0
cacheStateStorage.set.counter,1749597070423000000,1749597077602000000,1
cacheStateStorage.get.counter,1749597070423000000,1749597077602000000,1
Indexing.writer_0.totalTimeSpentWritingMs,1749597070423000000,1749597077602000000,0
Indexing.cache.totalCacheMisses,1749597070423000000,1749597077602000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1749597070423000000,1749597077602000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1749597070423000000,1749597077602000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1749597070423000000,1749597077602000000,0
Indexing.cache.totalCacheEvicted,1749597070423000000,1749597077602000000,0
Indexing.writesQueuedMin,1749597070423000000,1749597077602000000,9223372036854775807
Indexing.writesQueuedMax,1749597070423000000,1749597077602000000,0
Indexing.cache.totalCacheAccesses,1749597070423000000,1749597077602000000,0
Indexing.totalTimeIndexersSleptMs,1749597070423000000,1749597077602000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1749597070423000000,1749597077602000000,0
jps.load.initial.state.ms,1749597070423000000,1749597077602000000,35
workspaceModel.mutableEntityStorage.modify.entity.ms,1749597070423000000,1749597077602000000,0
jps.library.entities.serializer.save.entities.ms,1749597070423000000,1749597077602000000,0
workspaceModel.mutableEntityStorage.entities.ms,1749597070423000000,1749597077602000000,2
workspaceModel.mutableEntityStorage.instances.count,1749597070423000000,1749597077602000000,1
workspaceModel.mutableEntityStorage.collect.changes.ms,1749597070423000000,1749597077602000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1749597070423000000,1749597077602000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1749597070423000000,1749597077602000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1749597070423000000,1749597077602000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1749597070423000000,1749597077602000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1749597070423000000,1749597077602000000,0
workspaceModel.global.updates.count,1749597070423000000,1749597077602000000,0
jps.global.get.libraries.ms,1749597070423000000,1749597077602000000,0
workspaceModel.sync.entities.ms,1749597070423000000,1749597077602000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1749597070423000000,1749597077602000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1749597070423000000,1749597077602000000,0
workspaceModel.global.apply.state.to.project.ms,1749597070423000000,1749597077602000000,0
jps.global.get.library.by.name.ms,1749597070423000000,1749597077602000000,0
