# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.cachedValue.calculated.count,1748536007335000000,1748536067348000000,7
workspaceModel.cachedValue.total.get.count,1748536007335000000,1748536067348000000,80
workspaceModel.replace.project.model.ms,1748536007335000000,1748536067348000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1748536007335000000,1748536067348000000,0
workspaceModel.loading.from.cache.ms,1748536007335000000,1748536067348000000,210
workspaceModel.cachedValueWithParameters.clear.count,1748536007335000000,1748536067348000000,0
workspaceModel.on.before.changed.ms,1748536007335000000,1748536067348000000,63
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1748536007335000000,1748536067348000000,0
workspaceModel.to.snapshot.ms,1748536007335000000,1748536067348000000,2
workspaceModel.workspaceFileIndexData.init.ms,1748536007335000000,1748536067348000000,170
workspaceModel.update.unloaded.entities.ms,1748536007335000000,1748536067348000000,0
workspaceModel.updates.precise.ms,1748536007335000000,1748536067348000000,13
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1748536007335000000,1748536067348000000,0
workspaceModel.on.changed.ms,1748536007335000000,1748536067348000000,118
workspaceModel.cachedValue.from.cache.count,1748536007335000000,1748536067348000000,73
workspaceModel.cachedValueWithParameters.calculated.count,1748536007335000000,1748536067348000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1748536007335000000,1748536067348000000,19
workspaceModel.initializing.ms,1748536007335000000,1748536067348000000,7
workspaceModel.workspaceFileIndexData.markDirty.ms,1748536007335000000,1748536067348000000,0
workspaceModel.cachedValue.clear.count,1748536007335000000,1748536067348000000,0
workspaceModel.init.bridges.ms,1748536007335000000,1748536067348000000,9
workspaceModel.check.recursive.update.ms,1748536007335000000,1748536067348000000,0
workspaceModel.collect.changes.ms,1748536007335000000,1748536067348000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1748536007335000000,1748536067348000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1748536007335000000,1748536067348000000,332
workspaceModel.workspaceFileIndexData.processFileSets.ms,1748536007335000000,1748536067348000000,0
workspaceModel.full.replace.project.model.ms,1748536007335000000,1748536067348000000,66
workspaceModel.workspaceFileIndexData.instances.count,1748536007335000000,1748536067348000000,1
