# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.workspaceFileIndexData.getPackageName.ms,1747118765241000000,1747118825335000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1747118765241000000,1747118825335000000,0
workspaceModel.updates.precise.ms,1747118765241000000,1747118825335000000,44
workspaceModel.workspaceFileIndexData.markDirty.ms,1747118765241000000,1747118825335000000,0
workspaceModel.on.before.changed.ms,1747118765241000000,1747118825335000000,21
workspaceModel.loading.total.ms,1747118765241000000,1747118825335000000,23
workspaceModel.update.unloaded.entities.ms,1747118765241000000,1747118825335000000,0
workspaceModel.updates.ms,1747118765241000000,1747118825335000000,122
workspaceModel.cachedValueWithParameters.calculated.count,1747118765241000000,1747118825335000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1747118765241000000,1747118825335000000,133
workspaceModel.workspaceFileIndexData.init.ms,1747118765241000000,1747118825335000000,1
workspaceModel.workspaceFileIndexData.instances.count,1747118765241000000,1747118825335000000,1
workspaceModel.loading.from.cache.ms,1747118765241000000,1747118825335000000,18
workspaceModel.cachedValue.clear.count,1747118765241000000,1747118825335000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1747118765241000000,1747118825335000000,22
workspaceModel.to.snapshot.ms,1747118765241000000,1747118825335000000,1
workspaceModel.pre.handlers.ms,1747118765241000000,1747118825335000000,1
workspaceModel.updates.count,1747118765241000000,1747118825335000000,5
workspaceModel.initializing.ms,1747118765241000000,1747118825335000000,19
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1747118765241000000,1747118825335000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1747118765241000000,1747118825335000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1747118765241000000,1747118825335000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1747118765241000000,1747118825335000000,3
workspaceModel.check.recursive.update.ms,1747118765241000000,1747118825335000000,1
workspaceModel.full.replace.project.model.ms,1747118765241000000,1747118825335000000,34
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1747118765241000000,1747118825335000000,10
workspaceModel.cachedValue.calculated.count,1747118765241000000,1747118825335000000,15
workspaceModel.on.changed.ms,1747118765241000000,1747118825335000000,53
workspaceModel.cachedValueWithParameters.clear.count,1747118765241000000,1747118825335000000,0
workspaceModel.cachedValue.from.cache.count,1747118765241000000,1747118825335000000,736
workspaceModel.init.bridges.ms,1747118765241000000,1747118825335000000,22
workspaceModel.replace.project.model.ms,1747118765241000000,1747118825335000000,0
