# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FlushQueue.waitingTimeMaxNs,1749176965131000000,1749177025233000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1749176965131000000,1749177025233000000,119128
FlushQueue.executionTimeAvgNs,1749176965131000000,1749177025233000000,0.0
NonBlockingReadAction.finalizedExecutionsCount,1749176965131000000,1749177025233000000,175
FlushQueue.executionTime90PNs,1749176965131000000,1749177025233000000,0
FlushQueue.queueSizeMax,1749176965131000000,1749177025233000000,0
FlushQueue.waitingTime90PNs,1749176965131000000,1749177025233000000,0
NonBlockingReadAction.failedExecutionsCount,1749176965131000000,1749177025233000000,11
ReadAction.executionsCount,1749176965131000000,1749177025233000000,13690
FlushQueue.executionTimeMaxNs,1749176965131000000,1749177025233000000,0
NonBlockingReadAction.failedExecutionTimeUs,1749176965131000000,1749177025233000000,349313
AWTEventQueue.dispatchTime90PNs,1749176965131000000,1749177025233000000,0
FlushQueue.queueSize90P,1749176965131000000,1749177025233000000,0
AWTEventQueue.dispatchTimeMaxNs,1749176965131000000,1749177025233000000,0
FlushQueue.waitingTimeAvgNs,1749176965131000000,1749177025233000000,0.0
FlushQueue.queueSizeAvg,1749176965131000000,1749177025233000000,0.0
WriteAction.executionsCount,1749176965131000000,1749177025233000000,51
AWTEventQueue.dispatchTimeTotalNS,1749176965131000000,1749177025233000000,2337199559
AWTEventQueue.dispatchTimeAvgNs,1749176965131000000,1749177025233000000,0.0
AWTEventQueue.eventsDispatched,1749176965131000000,1749177025233000000,0
FlushQueue.tasksExecuted,1749176965131000000,1749177025233000000,0
DiskQueryRelay.tasksRequested,1749176965131000000,1749177025233000000,51768
parser.Flow.JS.size.bytes,1749176965131000000,1749177025233000000,290114
parser.SCSS.time.ns,1749176965131000000,1749177025233000000,50624547
DiskQueryRelay.tasksExecuted,1749176965131000000,1749177025233000000,51768
DiskQueryRelay.taskExecutionTotalTimeUs,1749176965131000000,1749177025233000000,1526858
lexer.HTML.size.bytes,1749176965131000000,1749177025233000000,0
lexer.JSON.time.ns,1749176965131000000,1749177025233000000,3384305
parser.TypeScript.size.bytes,1749176965131000000,1749177025233000000,5028253
lexer.JSON.size.bytes,1749176965131000000,1749177025233000000,503
writeAction.wait.ms,1749176965131000000,1749177025233000000,245
writeAction.median.wait.ms,1749176965131000000,1749177025233000000,0
lexer.Flow.JS.time.ns,1749176965131000000,1749177025233000000,37105792
parser.Markdown.size.bytes,1749176965131000000,1749177025233000000,22309
parser.Flow.JS.time.ns,1749176965131000000,1749177025233000000,439117264
parser.TypeScript.time.ns,1749176965131000000,1749177025233000000,2435551655
DiskQueryRelay.taskWaitingTotalTimeUs,1749176965131000000,1749177025233000000,4502474
parser.HTML.time.ns,1749176965131000000,1749177025233000000,31823295
writeAction.max.wait.ms,1749176965131000000,1749177025233000000,50
lexer.TypeScript.size.bytes,1749176965131000000,1749177025233000000,5028253
parser.JSON.time.ns,1749176965131000000,1749177025233000000,17185837
lexer.Markdown.size.bytes,1749176965131000000,1749177025233000000,22309
lexer.SCSS.size.bytes,1749176965131000000,1749177025233000000,128330
lexer.Flow.JS.size.bytes,1749176965131000000,1749177025233000000,290114
parser.HTML.size.bytes,1749176965131000000,1749177025233000000,0
lexer.SCSS.time.ns,1749176965131000000,1749177025233000000,11561173
parser.JSON.size.bytes,1749176965131000000,1749177025233000000,503
lexer.TypeScript.time.ns,1749176965131000000,1749177025233000000,206407883
lexer.Markdown.time.ns,1749176965131000000,1749177025233000000,48047227
parser.SCSS.size.bytes,1749176965131000000,1749177025233000000,128330
writeAction.count,1749176965131000000,1749177025233000000,51
lexer.HTML.time.ns,1749176965131000000,1749177025233000000,21498955
parser.Markdown.time.ns,1749176965131000000,1749177025233000000,46622552
DirectByteBufferAllocator.disposed,1749176965131000000,1749177025233000000,1487
DirectByteBufferAllocator.misses,1749176965131000000,1749177025233000000,2087
FilePageCache.pageFastCacheHits,1749176965131000000,1749177025233000000,456161
StorageLockContext.competingThreads.avg,1749176965131000000,1749177025233000000,0.0
FilePageCache.uncachedFileAccess,1749176965131000000,1749177025233000000,2840
MappedFileStorage.totalPagesMapped,1749176965131000000,1749177025233000000,14
DirectByteBufferAllocator.hits,1749176965131000000,1749177025233000000,0
MappedFileStorage.totalBytesMapped,1749176965131000000,1749177025233000000,194248704
FilePageCache.totalPageDisposalsUs,1749176965131000000,1749177025233000000,2482
StorageLockContext.competingThreads.max,1749176965131000000,1749177025233000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1749176965131000000,1749177025233000000,0
StreamlinedBlobStorage.recordsRelocated,1749176965131000000,1749177025233000000,0
DirectByteBufferAllocator.reclaimed,1749176965131000000,1749177025233000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1749176965131000000,1749177025233000000,0
FilePageCache.capacityInBytes,1749176965131000000,1749177025233000000,629145600
StorageLockContext.competingThreads.90P,1749176965131000000,1749177025233000000,0
StreamlinedBlobStorage.recordsDeleted,1749176965131000000,1749177025233000000,12
MappedFileStorage.totalTimeSpentOnMappingUs,1749176965131000000,1749177025233000000,167037
StreamlinedBlobStorage.recordsAllocated,1749176965131000000,1749177025233000000,3486
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1749176965131000000,1749177025233000000,477135
FilePageCache.pageLoadsAboveSizeThreshold,1749176965131000000,1749177025233000000,1485
MappedFileStorage.storages,1749176965131000000,1749177025233000000,14
FilePageCache.maxRegisteredFiles,1749176965131000000,1749177025233000000,4606
FilePageCache.pageHits,1749176965131000000,1749177025233000000,0
FilePageCache.pageLoads,1749176965131000000,1749177025233000000,602
FilePageCache.maxCacheSizeInBytes,1749176965131000000,1749177025233000000,629145600
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1749176965131000000,1749177025233000000,629145600
FilePageCache.disposedBuffers,1749176965131000000,1749177025233000000,1487
FilePageCache.totalPageLoadsUs,1749176965131000000,1749177025233000000,950314
