# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.mutableEntityStorage.modify.entity.ms,1747298323304000000,1747298383407000000,1
jps.artifact.entities.serializer.load.entities.ms,1747298323304000000,1747298383407000000,3
jps.artifact.entities.serializer.save.entities.ms,1747298323304000000,1747298383407000000,0
jps.facet.change.listener.process.change.events.ms,1747298323304000000,1747298383407000000,0
workspaceModel.load.cache.from.file.ms,1747298323304000000,1747298383407000000,243
workspaceModel.mutableEntityStorage.entities.by.source.ms,1747298323304000000,1747298383407000000,1
jps.storage.jps.conf.reader.load.component.ms,1747298323304000000,1747298383407000000,23
jps.global.initialize.library.bridges.after.loading.ms,1747298323304000000,1747298383407000000,0
workspaceModel.mutableEntityStorage.entities.ms,1747298323304000000,1747298383407000000,1
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1747298323304000000,1747298383407000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1747298323304000000,1747298383407000000,0
workspaceModel.global.updates.count,1747298323304000000,1747298383407000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1747298323304000000,1747298383407000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1747298323304000000,1747298383407000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1747298323304000000,1747298383407000000,31
workspaceModel.global.updates.ms,1747298323304000000,1747298383407000000,0
jps.save.global.entities.ms,1747298323304000000,1747298383407000000,3
workspaceModel.mutableEntityStorage.remove.entity.ms,1747298323304000000,1747298383407000000,0
jps.reload.project.entities.ms,1747298323304000000,1747298383407000000,0
workspaceModel.moduleBridge.before.changed.ms,1747298323304000000,1747298383407000000,0
workspaceModel.load.cache.metadata.from.file.ms,1747298323304000000,1747298383407000000,27
workspaceModel.mutableEntityStorage.resolve.ms,1747298323304000000,1747298383407000000,0
workspaceModel.save.cache.to.file.ms,1747298323304000000,1747298383407000000,518
jps.apply.loaded.storage.ms,1747298323304000000,1747298383407000000,106
workspaceModel.orphan.listener.update.ms,1747298323304000000,1747298383407000000,2
workspaceModel.moduleBridge.facet.initialization.ms,1747298323304000000,1747298383407000000,84
workspaceModel.mutableEntityStorage.replace.by.source.ms,1747298323304000000,1747298383407000000,24
jps.facet.change.listener.init.bridge.ms,1747298323304000000,1747298383407000000,0
jps.global.get.library.by.name.ms,1747298323304000000,1747298383407000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1747298323304000000,1747298383407000000,270
workspaceModel.moduleBridgeLoader.loading.modules.ms,1747298323304000000,1747298383407000000,282
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1747298323304000000,1747298383407000000,1
workspaceModel.do.save.caches.ms,1747298323304000000,1747298383407000000,549
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1747298323304000000,1747298383407000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1747298323304000000,1747298383407000000,4
workspaceModel.sync.entities.ms,1747298323304000000,1747298383407000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1747298323304000000,1747298383407000000,3
jps.save.changed.project.entities.ms,1747298323304000000,1747298383407000000,2
workspaceModel.moduleManagerBridge.newModule.ms,1747298323304000000,1747298383407000000,0
workspaceModel.moduleBridge.update.option.ms,1747298323304000000,1747298383407000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1747298323304000000,1747298383407000000,1
workspaceModel.mutableEntityStorage.instances.count,1747298323304000000,1747298383407000000,38
workspaceModel.moduleManagerBridge.load.module.ms,1747298323304000000,1747298383407000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1747298323304000000,1747298383407000000,9
workspaceModel.mutableEntityStorage.has.same.entities.ms,1747298323304000000,1747298383407000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1747298323304000000,1747298383407000000,0
jps.global.handle.before.change.events.ms,1747298323304000000,1747298383407000000,0
jps.app.storage.content.writer.save.component.ms,1747298323304000000,1747298383407000000,1
jps.global.get.libraries.ms,1747298323304000000,1747298383407000000,1
workspaceModel.moduleManagerBridge.get.modules.ms,1747298323304000000,1747298383407000000,1
jps.global.handle.changed.events.ms,1747298323304000000,1747298383407000000,0
workspaceModel.global.apply.state.to.project.ms,1747298323304000000,1747298383407000000,138
jps.library.entities.serializer.save.entities.ms,1747298323304000000,1747298383407000000,0
jps.project.serializers.save.ms,1747298323304000000,1747298383407000000,2
jps.load.project.to.empty.storage.ms,1747298323304000000,1747298383407000000,144
workspaceModel.moduleManagerBridge.create.module.instance.ms,1747298323304000000,1747298383407000000,0
jps.global.get.library.ms,1747298323304000000,1747298383407000000,0
jps.project.serializers.load.ms,1747298323304000000,1747298383407000000,77
jps.module.iml.entities.serializer.load.entities.ms,1747298323304000000,1747298383407000000,52
jps.load.initial.state.ms,1747298323304000000,1747298383407000000,75
jps.module.iml.entities.serializer.save.entities.ms,1747298323304000000,1747298383407000000,0
jps.facet.change.listener.before.change.events.ms,1747298323304000000,1747298383407000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1747298323304000000,1747298383407000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1747298323304000000,1747298383407000000,24
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1747298323304000000,1747298383407000000,0
jps.app.storage.content.reader.load.component.ms,1747298323304000000,1747298383407000000,0
jps.global.initialize.library.bridges.ms,1747298323304000000,1747298383407000000,1
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1747298323304000000,1747298383407000000,1
jps.library.entities.serializer.load.entities.ms,1747298323304000000,1747298383407000000,3
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1747298323304000000,1747298383407000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1747298323304000000,1747298383407000000,12
workspaceModel.cachedValueWithParameters.from.cache.count,1747298323304000000,1747298383407000000,0
workspaceModel.cachedValue.from.cache.count,1747298323304000000,1747298383407000000,21096
workspaceModel.workspaceFileIndexData.init.ms,1747298323304000000,1747298383407000000,81
workspaceModel.to.snapshot.ms,1747298323304000000,1747298383407000000,1
workspaceModel.updates.precise.ms,1747298323304000000,1747298383407000000,11
workspaceModel.full.replace.project.model.ms,1747298323304000000,1747298383407000000,32
workspaceModel.replace.project.model.ms,1747298323304000000,1747298383407000000,0
workspaceModel.cachedValue.clear.count,1747298323304000000,1747298383407000000,0
workspaceModel.check.recursive.update.ms,1747298323304000000,1747298383407000000,1
workspaceModel.pre.handlers.ms,1747298323304000000,1747298383407000000,0
workspaceModel.updates.count,1747298323304000000,1747298383407000000,3
workspaceModel.loading.total.ms,1747298323304000000,1747298383407000000,261
workspaceModel.workspaceFileIndexData.processFileSets.ms,1747298323304000000,1747298383407000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1747298323304000000,1747298383407000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1747298323304000000,1747298383407000000,0
workspaceModel.cachedValue.total.get.count,1747298323304000000,1747298383407000000,21106
workspaceModel.workspaceFileIndexData.getPackageName.ms,1747298323304000000,1747298383407000000,0
workspaceModel.updates.ms,1747298323304000000,1747298383407000000,148
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1747298323304000000,1747298383407000000,155
workspaceModel.entityStorageSnapshotImpl.instances.count,1747298323304000000,1747298383407000000,19
workspaceModel.on.changed.ms,1747298323304000000,1747298383407000000,89
workspaceModel.workspaceFileIndexData.markDirty.ms,1747298323304000000,1747298383407000000,0
workspaceModel.update.unloaded.entities.ms,1747298323304000000,1747298383407000000,0
workspaceModel.collect.changes.ms,1747298323304000000,1747298383407000000,0
workspaceModel.cachedValueWithParameters.clear.count,1747298323304000000,1747298383407000000,0
workspaceModel.on.before.changed.ms,1747298323304000000,1747298383407000000,68
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1747298323304000000,1747298383407000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1747298323304000000,1747298383407000000,0
workspaceModel.initializing.ms,1747298323304000000,1747298383407000000,5
workspaceModel.workspaceFileIndexData.instances.count,1747298323304000000,1747298383407000000,1
workspaceModel.cachedValue.calculated.count,1747298323304000000,1747298383407000000,10
workspaceModel.init.bridges.ms,1747298323304000000,1747298383407000000,7
workspaceModel.loading.from.cache.ms,1747298323304000000,1747298383407000000,252
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1747298323304000000,1747298383407000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1747298323304000000,1747298383407000000,583
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1747298323304000000,1747298383407000000,0
JVM.maxThreadCount,1747298323304000000,1747298383407000000,99
JVM.threadCount,1747298323304000000,1747298383407000000,98
JVM.usedHeapBytes,1747298323304000000,1747298383407000000,412880808
MEM.ramBytes,1747298323304000000,1747298383407000000,1954725888
JVM.totalTimeToSafepointsMs,1747298323304000000,1747298383407000000,36342
JVM.maxHeapBytes,1747298323304000000,1747298383407000000,891289600
MEM.ramPlusSwapMinusFileMappingsBytes,1747298323304000000,1747298383407000000,1742413824
JVM.committedHeapBytes,1747298323304000000,1747298383407000000,481296384
JVM.totalCpuTimeMs,1747298323304000000,1747298383407000000,57765
JVM.GC.collectionTimesMs,1747298323304000000,1747298383407000000,239
JVM.totalDirectByteBuffersBytes,1747298323304000000,1747298383407000000,630484919
JVM.totalTimeAtSafepointsMs,1747298323304000000,1747298383407000000,25242
JVM.newThreadsCount,1747298323304000000,1747298383407000000,111
JVM.totalBytesAllocated,1747298323304000000,1747298383407000000,1786664784
JVM.GC.collections,1747298323304000000,1747298383407000000,45
MEM.ramMinusFileMappingsBytes,1747298323304000000,1747298383407000000,1649971200
MEM.fileMappingsRamBytes,1747298323304000000,1747298383407000000,304754688
OS.loadAverage,1747298323304000000,1747298383407000000,-1.0
JVM.usedNativeBytes,1747298323304000000,1747298383407000000,355853944
