# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
lexer.Shell.Script.size.bytes,1748459502660000000,1748459562781000000,415
lexer.TypeScript.size.bytes,1748459502660000000,1748459562781000000,2574616
writeAction.median.wait.ms,1748459502660000000,1748459562781000000,200
lexer.Shell.Script.time.ns,1748459502660000000,1748459562781000000,319930
writeAction.max.wait.ms,1748459502660000000,1748459562781000000,93
lexer.SCSS.time.ns,1748459502660000000,1748459562781000000,14463368
DiskQueryRelay.taskExecutionTotalTimeUs,1748459502660000000,1748459562781000000,1422728
parser.Shell.Script.time.ns,1748459502660000000,1748459562781000000,2895254
parser.Flow.JS.size.bytes,1748459502660000000,1748459562781000000,140172
lexer.Flow.JS.size.bytes,1748459502660000000,1748459562781000000,140172
lexer.SCSS.size.bytes,1748459502660000000,1748459562781000000,128330
DiskQueryRelay.tasksRequested,1748459502660000000,1748459562781000000,53461
parser.TypeScript.time.ns,1748459502660000000,1748459562781000000,1722142996
parser.SCSS.time.ns,1748459502660000000,1748459562781000000,42006921
parser.SCSS.size.bytes,1748459502660000000,1748459562781000000,128330
lexer.PHP.time.ns,1748459502660000000,1748459562781000000,493610907
lexer.JSON.time.ns,1748459502660000000,1748459562781000000,1767511
lexer.TypeScript.time.ns,1748459502660000000,1748459562781000000,116985992
lexer.PHP.size.bytes,1748459502660000000,1748459562781000000,2590586
parser.TypeScript.size.bytes,1748459502660000000,1748459562781000000,2574616
lexer.Flow.JS.time.ns,1748459502660000000,1748459562781000000,29996924
lexer.JSON.size.bytes,1748459502660000000,1748459562781000000,503
parser.Shell.Script.size.bytes,1748459502660000000,1748459562781000000,415
parser.JSON.time.ns,1748459502660000000,1748459562781000000,16978324
writeAction.count,1748459502660000000,1748459562781000000,66
lexer.HTML.time.ns,1748459502660000000,1748459562781000000,24540103
parser.Flow.JS.time.ns,1748459502660000000,1748459562781000000,197248332
parser.HTML.size.bytes,1748459502660000000,1748459562781000000,23
parser.PHP.time.ns,1748459502660000000,1748459562781000000,450718978
writeAction.wait.ms,1748459502660000000,1748459562781000000,252
parser.HTML.time.ns,1748459502660000000,1748459562781000000,47849372
parser.PHP.size.bytes,1748459502660000000,1748459562781000000,2590586
DiskQueryRelay.tasksExecuted,1748459502660000000,1748459562781000000,53461
lexer.HTML.size.bytes,1748459502660000000,1748459562781000000,23
DiskQueryRelay.taskWaitingTotalTimeUs,1748459502660000000,1748459562781000000,3579891
parser.JSON.size.bytes,1748459502660000000,1748459562781000000,503
Indexing.writer_2.totalTimeSpentWritingMs,1748459502660000000,1748459562781000000,632
Indexing.writesQueuedAvg,1748459502660000000,1748459562781000000,0.0
Indexes.stubs.lookupDuration90PMs,1748459502660000000,1748459562781000000,0.0
Indexes.stubs.lookupDurationMaxMs,1748459502660000000,1748459562781000000,0.0
Indexes.entries.lookupDurationMaxMs,1748459502660000000,1748459562781000000,0.0
Indexes.allKeys.lookups,1748459502660000000,1748459562781000000,3
Indexes.entries.lookupDuration90PMs,1748459502660000000,1748459562781000000,0.0
Indexing.cache.totalCacheEvicted,1748459502660000000,1748459562781000000,270949
Indexing.writesQueuedMin,1748459502660000000,1748459562781000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1748459502660000000,1748459562781000000,1107
Indexing.writer_0.totalTimeSpentWritingMs,1748459502660000000,1748459562781000000,1490
