# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
Indexing.cache.totalCacheEvicted,1748787073151000000,1748787078324000000,1299
Indexing.writer_1.totalTimeSpentWritingMs,1748787073151000000,1748787078324000000,0
Indexing.writesQueuedMax,1748787073151000000,1748787078324000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1748787073151000000,1748787078324000000,0
Indexing.cache.totalCacheAccesses,1748787073151000000,1748787078324000000,1485
Indexing.totalTimeIndexersSleptMs,1748787073151000000,1748787078324000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1748787073151000000,1748787078324000000,0
Indexing.writesQueuedMin,1748787073151000000,1748787078324000000,9223372036854775807
Indexing.writer_3.totalTimeSpentWritingMs,1748787073151000000,1748787078324000000,0
Indexing.cache.totalCacheMisses,1748787073151000000,1748787078324000000,1299
jps.global.handle.before.change.events.ms,1748787073151000000,1748787078324000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1748787073151000000,1748787078324000000,0
workspaceModel.global.updates.count,1748787073151000000,1748787078324000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1748787073151000000,1748787078324000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1748787073151000000,1748787078324000000,0
jps.global.get.libraries.ms,1748787073151000000,1748787078324000000,0
workspaceModel.mutableEntityStorage.instances.count,1748787073151000000,1748787078324000000,1
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1748787073151000000,1748787078324000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1748787073151000000,1748787078324000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1748787073151000000,1748787078324000000,0
workspaceModel.global.apply.state.to.project.ms,1748787073151000000,1748787078324000000,0
jps.save.global.entities.ms,1748787073151000000,1748787078324000000,36
jps.global.handle.changed.events.ms,1748787073151000000,1748787078324000000,0
jps.global.initialize.library.bridges.ms,1748787073151000000,1748787078324000000,0
workspaceModel.mutableEntityStorage.entities.ms,1748787073151000000,1748787078324000000,1
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1748787073151000000,1748787078324000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1748787073151000000,1748787078324000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1748787073151000000,1748787078324000000,1
jps.load.initial.state.ms,1748787073151000000,1748787078324000000,14
workspaceModel.mutableEntityStorage.remove.entity.ms,1748787073151000000,1748787078324000000,0
